Pipeline_File,Reference_File,Status,Quarter,Excel_Column,Column_Code,Section,Category,Metric,Column_Description,Pipeline_Value,Reference_Value,Difference,Source_File,Source_Value,Pipeline_Correct,Reference_Correct,Verification_Note
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,268,SWEPENFND.HEDGEFUND.NONPROFINST.NETSAVINGSUM.Q,Hedge funds,Non profit inst.,Net savings sum,Hedge funds: Non profit institutions serving households: Net savings sum,3.61000000000001,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,269,SWEPENFND.HEDGEFUND.SWECORP.NETSAVINGSUM.Q,Hedge funds,Swedish corporations,Net savings sum,Hedge funds: Swedish corporations: Net savings sum,55.3999999999999,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,270,SWEPENFND.HEDGEFUND.OTHER.NETSAVINGSUM.Q,Hedge funds,Others,Net savings sum,Hedge funds: Others: Net savings sum,6.04,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,271,SWEPENFND.HEDGEFUND.TOTAL.NETSAVINGSUM.Q,Hedge funds,TOTAL,Net savings sum,Hedge funds: TOTAL: Net savings sum,268.59,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,312,SWEPENFND.OTHERFUND.SWEHOUSEHOLD.NETSAVINGSUM.Q,Other funds,Swedish households,Net savings sum,"Other funds: Swedish households, direct inv.: Net savings sum",998.53,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,313,SWEPENFND.OTHERFUND.ISK.NETSAVINGSUM.Q,Other funds,ISK,Net savings sum,Other funds: ISK (Investment Savings Account): Net savings sum,-8.94,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,314,SWEPENFND.OTHERFUND.IPS.NETSAVINGSUM.Q,Other funds,IPS,Net savings sum,Other funds: IPS (Individual Pension Saving): Net savings sum,-2.25,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,315,SWEPENFND.OTHERFUND.UNITLINK.NETSAVINGSUM.Q,Other funds,Unit linked,Net savings sum,Other funds: Unit linked: Net savings sum,11.95,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,316,SWEPENFND.OTHERFUND.PREMPENSSAVING.NETSAVINGSUM.Q,Other funds,Premium Pension,Net savings sum,Other funds: Premium Pension Savings: Net savings sum,0.0,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,317,SWEPENFND.OTHERFUND.NOMIEEACC.NETSAVINGSUM.Q,Other funds,Nominee Accounts,Net savings sum,Other funds: Nominee Accounts: Net savings sum,-2.51,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,318,SWEPENFND.OTHERFUND.NONPROFINST.NETSAVINGSUM.Q,Other funds,Non profit inst.,Net savings sum,Other funds: Non profit institutions serving households: Net savings sum,5.07,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,319,SWEPENFND.OTHERFUND.SWECORP.NETSAVINGSUM.Q,Other funds,Swedish corporations,Net savings sum,Other funds: Swedish corporations: Net savings sum,-57.41,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,320,SWEPENFND.OTHERFUND.OTHER.NETSAVINGSUM.Q,Other funds,Others,Net savings sum,Other funds: Others: Net savings sum,95.33,,,fund-saving-by-category-2026.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,NEW_VALUE,2026-Q1,321,SWEPENFND.OTHERFUND.TOTAL.NETSAVINGSUM.Q,Other funds,TOTAL,Net savings sum,Other funds: TOTAL: Net savings sum,1039.77,,,fund-saving-by-category-2026.xlsx,,,,
